подбросить,совершенный
подкидывать,несовершенный
подкинуть,совершенный
забрасывать,несовершенный
забросить,совершенный
закидывать,несовершенный
закинуть,совершенный
зашвыривать,несовершенный
зашвырнуть,совершенный
наклонять,несовершенный
наклонить,совершенный
гнуть,несовершенный
кренить,несовершенный
накренить,совершенный
нагибать,несовершенный
нагнуть,совершенный
накренять,несовершенный
накренить,совершенный
опускать,несовершенный
опустить,совершенный
перегибать,несовершенный
перегнуть,совершенный
пригибать,несовершенный
пригнуть,совершенный
сгибать,несовершенный
согнуть,совершенный
опрокидывать,несовершенный
опрокинуть,совершенный
переворачивать,несовершенный
перевернуть,совершенный
перекувырнуть,совершенный
откатывать,несовершенный
откатить,совершенный
отгонять,несовершенный
отогнать,совершенный
отодвигать,несовершенный
отодвинуть,совершенный
откидывать,несовершенный
откинуть,совершенный
отбрасывать,несовершенный
отбросить,совершенный
перебрасывать,несовершенный
перебросить,совершенный
передислоцировать,двувидовой
перекидывать,несовершенный
перекинуть,совершенный
перемётывать,несовершенный
переметнуть,совершенный
перешвыривать,несовершенный
перешвырнуть,совершенный
перемещать,несовершенный
переместить,совершенный
двигать,несовершенный
двинуть,совершенный
подвигать,несовершенный
подвинуть,совершенный
передвигать,несовершенный
передвинуть,совершенный
перебросать,несовершенный
перекидать,совершенный
перекидывать,несовершенный
перекинуть,совершенный
переметать,совершенный
перешвырять,совершенный
переносить,несовершенный
перенести,совершенный
перетаскивать,несовершенный
перетащить,совершенный
нести,несовершенный
тащить,несовершенный
разбрасывать,несовершенный
разбросать,совершенный
раскидывать,несовершенный
раскидать,совершенный
размётывать,несовершенный
разметать,совершенный
расшвыривать,несовершенный
расшвырять,совершенный
развевать,несовершенный
колыхать,несовершенный
полоскать,несовершенный
трепать,несовершенный
сбивать,несовершенный
сбить,совершенный
сваливать,несовершенный
свалить,совершенный
снимать,несовершенный
снять,совершенный
ссаживать,несовершенный
ссадить,совершенный
сшибать,несовершенный
сшибить,совершенный
сбрасывать,несовершенный
сбросить,совершенный
свешивать,несовершенный
свесить,совершенный
скидывать,несовершенный
скинуть,совершенный
сбрасывать,несовершенный
сбросить,совершенный
сталкивать,несовершенный
столкнуть,совершенный
скидывать,несовершенный
скинуть,совершенный
снимать,несовершенный
снять,совершенный
сбрасывать,несовершенный
сбросить,совершенный
сдёргивать,несовершенный
сдёрнуть,совершенный
сдирать,несовершенный
содрать,совершенный
скидывать,несовершенный
скинуть,совершенный
срывать,несовершенный
сорвать,совершенный
стаскивать,несовершенный
стащить,совершенный
стягивать,несовершенный
стянуть,совершенный
сплавлять,несовершенный
сплавить,совершенный
сгонять,несовершенный
согнать,совершенный
спускать,несовершенный
спустить,совершенный
тащить,несовершенный
везти,несовершенный
нести,несовершенный
тащить,несовершенный
волочить,несовершенный
тянуть,несовершенный
теснить,несовершенный
отодвигать,несовершенный
отодвинуть,совершенный
оттеснять,несовершенный
оттеснить,совершенный
отпихивать,несовершенный
отпихнуть,совершенный
трясти,несовершенный
бить,несовершенный
колотить,несовершенный
сотрясать,несовершенный
сотрясти,совершенный
трепать,несовершенный
угонять,несовершенный
угнать,совершенный
увлекать,несовершенный
увлечь,совершенный
уносить,несовершенный
унести,совершенный
вбивать,несовершенный
вбить,совершенный
вколачивать,несовершенный
вколотить,совершенный
забивать,несовершенный
забить,совершенный
загонять,несовершенный
загнать,совершенный
вгонять,несовершенный
вогнать,совершенный
ввёртывать,несовершенный
ввертеть,совершенный
ввернуть,совершенный
ввинчивать,несовершенный
ввинтить,совершенный
вкручивать,несовершенный
вкрутить,совершенный
вворачивать,несовершенный
ввертеть,совершенный
ввернуть,совершенный
вдевать,несовершенный
вдеть,совершенный
вдёргивать,несовершенный
вдёрнуть,совершенный
продевать,несовершенный
продеть,совершенный
просовывать,несовершенный
просунуть,совершенный
вносить,несовершенный
внести,совершенный
втаскивать,несовершенный
втащить,совершенный
затаскивать,несовершенный
затащить,совершенный
вставлять,несовершенный
вставить,совершенный
вводить,несовершенный
ввести,совершенный
вделывать,несовершенный
вделать,совершенный
вмонтировать,совершенный
забивать,несовершенный
забить,совершенный
заколачивать,несовершенный
заколотить,совершенный
завинчивать,несовершенный
завинтить,совершенный
завёртывать,несовершенный
завертеть,совершенный
завернуть,совершенный
заворачивать,несовершенный
завертеть,совершенный
завернуть,совершенный
закручивать,несовершенный
закрутить,совершенный
закреплять,несовершенный
закрепить,совершенный
приделывать,несовершенный
приделать,совершенный
прикреплять,несовершенный
прикрепить,совершенный
укреплять,несовершенный
укрепить,совершенный
фиксировать,двувидовой
закрывать,несовершенный
закрыть,совершенный
затворять,несовершенный
затворить,совершенный
захлопывать,несовершенный
захлопнуть,совершенный
прикрывать,несовершенный
прикрыть,совершенный
притворять,несовершенный
притворить,совершенный
прихлопывать,несовершенный
прихлопнуть,совершенный
закрывать,несовершенный
закрыть,совершенный
закупоривать,несовершенный
закупорить,совершенный
запечатывать,несовершенный
запечатать,совершенный
засовывать,несовершенный
засунуть,совершенный
всовывать,несовершенный
всунуть,совершенный
впихивать,несовершенный
впихнуть,совершенный
втискивать,несовершенный
втиснуть,совершенный
запихивать,несовершенный
запихнуть,совершенный
запихать,совершенный
заталкивать,несовершенный
затолкнуть,совершенный
затолкать,совершенный
затискивать,несовершенный
затиснуть,совершенный
затискать,совершенный
пихать,несовершенный
пихнуть,совершенный
совать,несовершенный
сунуть,совершенный
затыкать,несовершенный
заткнуть,совершенный
забивать,несовершенный
забить,совершенный
законопачивать,несовершенный
законопатить,совершенный
конопатить,несовершенный
нагромождать,несовершенный
нагромоздить,совершенный
наваливать,несовершенный
навалить,совершенный
накладывать,несовершенный
наложить,совершенный
наливать,несовершенный
налить,совершенный
вливать,несовершенный
влить,совершенный
лить,несовершенный
разливать,несовершенный
разлить,совершенный
цедить,несовершенный
нацедить,совершенный
накапать,совершенный
плеснуть,совершенный
наполнять,несовершенный
наполнить,совершенный
заполнять,несовершенный
заполнить,совершенный
открывать,несовершенный
открыть,совершенный
откупоривать,несовершенный
откупорить,совершенный
раскупоривать,несовершенный
раскупорить,совершенный
распечатывать,несовершенный
распечатать,совершенный
открывать,несовершенный
открыть,совершенный
отворять,несовершенный
отворить,совершенный
раскрывать,несовершенный
раскрыть,совершенный
распахивать,несовершенный
распахнуть,совершенный
растворять,несовершенный
растворить,совершенный
помещать,несовершенный
поместить,совершенный
располагать,несовершенный
расположить,совершенный
устраивать,несовершенный
устроить,совершенный
деть,совершенный
девать,двувидовой
примостить,несовершенный
пристраивать,несовершенный
пристроить,совершенный
прислонять,несовершенный
прислонить,совершенный
приваливать,несовершенный
привалить,совершенный
приставлять,несовершенный
приставить,совершенный
прятать,несовершенный
спрятать,совершенный
запрятывать,несовершенный
запрятать,совершенный
скрывать,несовершенный
скрыть,совершенный
утаивать,несовершенный
утаить,совершенный
размещать,несовершенный
разместить,совершенный
раскладывать,несовершенный
разложить,совершенный
располагать,несовершенный
расположить,совершенный
расставлять,несовершенный
расставить,совершенный
вмещаться,несовершенный
вместиться,совершенный
вставляться,несовершенный
вставиться,совершенный
входить,несовершенный
войти,совершенный
помещаться,несовершенный
поместиться,совершенный
умещаться,несовершенный
уместиться,совершенный
влезать,несовершенный
влезть,совершенный
впихиваться,несовершенный
впихнуться,совершенный
втискиваться,несовершенный
втиснуться,совершенный
вязнуть,несовершенный
увязнуть,совершенный
грузнуть,несовершенный
завязать,несовершенный
завязнуть,совершенный
погрязать,несовершенный
погрязнуть,совершенный
топнуть,несовершенный
увязать,несовершенный
увязнуть,совершенный
загрязать,несовершенный
загрязнуть,совершенный
заблудиться,несовершенный
теряться,несовершенный
потеряться,совершенный
заплутать,совершенный
заплутаться,совершенный
лежать,несовершенный
покоиться,несовершенный
возлежать,несовершенный
валяться,несовершенный
ложиться,несовершенный
лечь,совершенный
укладываться,несовершенный
улечься,совершенный
возлегать,несовершенный
возлечь,совершенный
оказываться,несовершенный
оказаться,совершенный
очутиться,совершенный
попадать,несовершенный
попасть,совершенный
откидываться,несовершенный
откинуться,совершенный
закидываться,несовершенный
закинуться,совершенный
запрокидываться,несовершенный
запрокинуться,совершенный
отваливаться,несовершенный
отвалиться,совершенный
приподниматься,несовершенный
приподняться,совершенный
привставать,несовершенный
привстать,совершенный
проникать,несовершенный
проникнуть,совершенный
влезать,несовершенный
влезть,совершенный
втираться,несовершенный
втереться,совершенный
пробираться,несовершенный
пробраться,совершенный
пролезать,несовершенный
пролезть,совершенный
протираться,несовершенный
протереться,совершенный
пропихиваться,несовершенный
пропихнуться,совершенный
протесняться,несовершенный
протесниться,совершенный
протискиваться,несовершенный
протиснуться,совершенный
протискаться,совершенный
прятаться,несовершенный
спрятаться,совершенный
залегать,несовершенный
залечь,совершенный
укрываться,несовершенный
укрыться,совершенный
разлечься,несовершенный
разваливаться,несовершенный
развалиться,совершенный
раскидываться,несовершенный
раскинуться,совершенный
садиться,несовершенный
сесть,совершенный
присаживаться,несовершенный
присесть,совершенный
усаживаться,несовершенный
усесться,совершенный
засесть,несовершенный
брызгать,несовершенный
брызнуть,совершенный
забрызгивать,несовершенный
забрызгать,совершенный
кропить,несовершенный
обрызгивать,несовершенный
обрызгать,совершенный
окроплять,несовершенный
окропить,совершенный
опрыскивать,несовершенный
опрыскать,совершенный
опрыснуть,совершенный
прыскать,несовершенный
прыснуть,совершенный
забрасывать,несовершенный
забросить,совершенный
заваливать,несовершенный
завалить,совершенный
закидывать,несовершенный
закинуть,совершенный
засыпать,несовершенный
засыпать,совершенный
мотать,несовершенный
наматывать,несовершенный
намотать,совершенный
наверчивать,несовершенный
навернуть,совершенный
навертеть,совершенный
наворачивать,несовершенный
навернуть,совершенный
навертеть,совершенный
навивать,несовершенный
навить,совершенный
накручивать,несовершенный
накрутить,совершенный
обвивать,несовершенный
обвить,совершенный
обёртывать,несовершенный
обернуть,совершенный
оборачивать,несовершенный
обернуть,совершенный
обливать,несовершенный
облить,совершенный
обдавать,несовершенный
обдать,совершенный
обкатывать,несовершенный
обкатить,совершенный
окатывать,несовершенный
окатить,совершенный
окачивать,несовершенный
окатить,совершенный
перепачкивать,несовершенный
перепачкать,совершенный
выпачкивать,несовершенный
выпачкать,совершенный
загрязнять,несовершенный
загрязнить,совершенный
испачкать,совершенный
вымазывать,несовершенный
вымазать,совершенный
заляпывать,несовершенный
заляпать,совершенный
измазывать,несовершенный
измазать,совершенный
переляпывать,несовершенный
переляпать,совершенный
перемазывать,несовершенный
перемазать,совершенный
покрасить,несовершенный
выкрасить,совершенный
окрашивать,несовершенный
окрасить,совершенный
покрывать,несовершенный
покрыть,совершенный
закрывать,несовершенный
закрыть,совершенный
накрывать,несовершенный
накрыть,совершенный
прикрывать,несовершенный
прикрыть,совершенный
укрывать,несовершенный
укрыть,совершенный
втыкать,несовершенный
воткнуть,совершенный
вкалывать,несовершенный
вколоть,совершенный
вонзать,несовершенный
вонзить,совершенный
вгонять,несовершенный
вогнать,совершенный
всаживать,несовершенный
всадить,совершенный
выбивать,несовершенный
выбить,совершенный
высаживать,несовершенный
высадить,совершенный
вышибать,несовершенный
вышибить,совершенный
вырывать,несовершенный
вырвать,совершенный
выдёргивать,несовершенный
выдернуть,совершенный
выдирать,несовершенный
выдрать,совершенный
выталкивать,несовершенный
вытолкнуть,совершенный
выпихивать,несовершенный
выпихнуть,совершенный
выхватывать,несовершенный
выхватить,совершенный
выдёргивать,несовершенный
выдернуть,совершенный
вырывать,несовершенный
вырвать,совершенный
грызть,несовершенный
глодать,несовершенный
жечь,несовершенный
сжечь,совершенный
сжигать,несовершенный
сжечь,совершенный
палить,несовершенный
спалить,совершенный
истреблять,несовершенный
истребить,совершенный
губить,несовершенный
опустошать,несовершенный
опустошить,совершенный
уничтожать,несовершенный
уничтожить,совершенный
изводить,несовершенный
извести,совершенный
изничтожать,несовершенный
изничтожить,совершенный
переводить,несовершенный
перевести,совершенный
мять,несовершенный
комкать,несовершенный
скомкать,совершенный
переминать,несовершенный
перемять,совершенный
приминать,несовершенный
примять,совершенный
сминать,несовершенный
смять,совершенный
нападать,несовершенный
напасть,совершенный
бросаться,несовершенный
броситься,совершенный
кидаться,несовершенный
кинуться,совершенный
набрасываться,несовершенный
наброситься,совершенный
накидываться,несовершенный
накинуться,совершенный
обрушиваться,несовершенный
обрушиться,совершенный
налетать,несовершенный
налететь,совершенный
наскакивать,несовершенный
наскочить,совершенный
натравливать,несовершенный
натравить,совершенный
напускать,несовершенный
напустить,совершенный
науськивать,несовершенный
науськать,совершенный
обваливаться,несовершенный
обвалиться,совершенный
обрушиваться,несовершенный
обрушиться,совершенный
оседать,несовершенный
осесть,совершенный
проваливаться,несовершенный
провалиться,совершенный
рухнуть,совершенный
рушиться,несовершенный
заваливаться,несовершенный
завалиться,совершенный
поджигать,несовершенный
поджечь,совершенный
подпаливать,несовершенный
подпалить,совершенный
поджигать,несовершенный
поджечь,совершенный
подпаливать,несовершенный
подпалить,совершенный
причинять,несовершенный
причинить,совершенный
наносить,несовершенный
нанести,совершенный
сбивать,несовершенный
сбить,совершенный
сшибать,несовершенный
сшибить,совершенный
сжимать,несовершенный
сжать,совершенный
давить,несовершенный
жать,несовершенный
зажимать,несовершенный
зажать,совершенный
сдавливать,несовершенный
сдавить,совершенный
стискивать,несовершенный
стиснуть,совершенный
тискать,несовершенный
сталкивать,несовершенный
столкнуть,совершенный
спихивать,несовершенный
спихнуть,совершенный
схватить,несовершенный
ухватить,совершенный
топить,несовершенный
утопить,совершенный
потопить,совершенный
затоплять,несовершенный
затопить,совершенный
затапливать,несовершенный
затопить,совершенный
бить,несовершенный
колотить,несовершенный
разбивать,несовершенный
разбить,совершенный
раздроблять,несовершенный
раздробить,совершенный
раскалывать,несовершенный
расколоть,совершенный
расколачивать,несовершенный
расколотить,совершенный
взрываться,несовершенный
взорваться,совершенный
лопаться,несовершенный
лопнуть,совершенный
разрываться,несовершенный
разорваться,совершенный
рваться,несовершенный
вырывать,несовершенный
вырвать,совершенный
вытаскивать,несовершенный
вытащить,совершенный
дёргать,несовершенный
дёрнуть,совершенный
рвать,несовершенный
тащить,несовершенный
вытащить,совершенный
удалять,несовершенный
удалить,совершенный
изъедать,несовершенный
изъесть,совершенный
изгрызать,несовершенный
изгрызть,совершенный
искусывать,несовершенный
искусать,совершенный
ковырять,несовершенный
колупать,несовершенный
расковыривать,несовершенный
расковырять,совершенный
ломать,несовершенный
сломать,совершенный
изувечивать,несовершенный
изувечить,совершенный
искалечивать,несовершенный
искалечить,совершенный
исковеркать,совершенный
калечить,несовершенный
искалечить,совершенный
разваливать,несовершенный
развалить,совершенный
разламывать,несовершенный
разломать,совершенный
разрушать,несовершенный
разрушить,совершенный
увечить,несовершенный
изувечить,совершенный
уродовать,несовершенный
изуродовать,совершенный
поломать,несовершенный
ломать,несовершенный
крушить,несовершенный
сокрушать,несовершенный
сокрушить,совершенный
лопаться,несовершенный
лопнуть,совершенный
трескаться,несовершенный
треснуть,совершенный
портить,несовершенный
испортить,совершенный
повреждать,несовершенный
повредить,совершенный
погубить,совершенный
загубить,совершенный
изгадить,совершенный
испакостить,совершенный
попортить,совершенный
сгубить,совершенный
пробивать,несовершенный
пробить,совершенный
проколачивать,несовершенный
проколотить,совершенный
проламывать,несовершенный
проломить,совершенный
прошибать,несовершенный
прошибить,совершенный
протыкать,несовершенный
проткнуть,совершенный
прокалывать,несовершенный
проколоть,совершенный
разбивать,несовершенный
разбить,совершенный
громить,несовершенный
разгромить,совершенный
разносить,несовершенный
разнести,совершенный
расколачивать,несовершенный
расколотить,совершенный
сокрушать,несовершенный
сокрушить,совершенный
царапать,несовершенный
царапнуть,совершенный
обдирать,несовершенный
ободрать,совершенный
сдирать,несовершенный
содрать,совершенный
загрызать,несовершенный
загрызть,совершенный
зарезать,несовершенный
зарезать,совершенный
задирать,несовершенный
задрать,совершенный
заедать,несовершенный
заесть,совершенный
закалывать,несовершенный
заколоть,совершенный
зарезать,несовершенный
зарезать,совершенный
прикалывать,несовершенный
приколоть,совершенный
прирезать,совершенный
переводить,несовершенный
перевести,совершенный
изводить,несовершенный
извести,совершенный
резать,несовершенный
бить,несовершенный
закалывать,несовершенный
заколоть,совершенный
зарезать,несовершенный
зарезать,совершенный
колоть,несовершенный
забивать,несовершенный
забить,совершенный
травить,несовершенный
морить,несовершенный
убивать,несовершенный
убить,совершенный
бить,несовершенный
казнить,двувидовой
ликвидировать,двувидовой
умерщвлять,несовершенный
умертвить,совершенный
покончить,несовершенный
приканчивать,несовершенный
прикончить,совершенный
положить,несовершенный
убирать,несовершенный
убрать,совершенный
укладывать,несовершенный
уложить,совершенный
вить,несовершенный
свить,совершенный
свивать,несовершенный
свить,совершенный
скручивать,несовершенный
скрутить,совершенный
закреплять,несовершенный
закрепить,совершенный
прикреплять,несовершенный
прикрепить,совершенный
укреплять,несовершенный
укрепить,совершенный
фиксировать,несовершенный
зафиксировать,совершенный
касаться,несовершенный
коснуться,совершенный
дотрагиваться,несовершенный
дотронуться,совершенный
задевать,несовершенный
задеть,совершенный
затрагивать,несовершенный
затронуть,совершенный
прикасаться,несовершенный
прикоснуться,совершенный
притрагиваться,несовершенный
притронуться,совершенный
трогать,несовершенный
тронуть,совершенный
нанизывать,несовершенный
нанизать,совершенный
надевать,несовершенный
надеть,совершенный
накалывать,несовершенный
наколоть,совершенный
насаживать,несовершенный
насадить,совершенный
подвинчивать,несовершенный
подвинтить,совершенный
подвёртывать,несовершенный
подвертеть,совершенный
подвернуть,совершенный
подворачивать,несовершенный
подвертеть,совершенный
подвернуть,совершенный
подтягивать,несовершенный
подтянуть,совершенный
подкручивать,несовершенный
подкрутить,совершенный
приклеивать,несовершенный
приклеить,совершенный
наклеивать,несовершенный
наклеить,совершенный
налеплять,несовершенный
налепить,совершенный
прилеплять,несовершенный
прилепить,совершенный
приляпывать,несовершенный
приляпать,совершенный
присоединять,несовершенный
присоединить,совершенный
приставать,несовершенный
пристать,совершенный
липнуть,несовершенный
налипать,несовершенный
налипнуть,совершенный
прилипать,несовершенный
прилипнуть,совершенный
сбивать,несовершенный
сбить,совершенный
сколачивать,несовершенный
сколотить,совершенный
сжимать,несовершенный
сжать,совершенный
стискивать,несовершенный
стиснуть,совершенный
сцеплять,несовершенный
сцепить,совершенный
вывёртывать,несовершенный
вывертеть,совершенный
вывернуть,совершенный
вывинчивать,несовершенный
вывинтить,совершенный
выворачивать,несовершенный
вывертеть,совершенный
вывернуть,совершенный
выкручивать,несовершенный
выкрутить,совершенный
грызть,несовершенный
лущить,несовершенный
щёлкать,несовершенный
лузгать,несовершенный
лускать,несовершенный
колоть,несовершенный
расколоть,совершенный
раскалывать,несовершенный
расколоть,совершенный
надкусывать,несовершенный
надкусить,совершенный
надгрызать,несовершенный
надгрызть,совершенный
отбивать,несовершенный
отбить,совершенный
откалывать,несовершенный
отколоть,совершенный
отшибать,несовершенный
отшибить,совершенный
отвинчивать,несовершенный
отвинтить,совершенный
отвёртывать,несовершенный
отвертеть,совершенный
отвернуть,совершенный
отворачивать,несовершенный
отвертеть,совершенный
отвернуть,совершенный
откручивать,несовершенный
открутить,совершенный
отклеивать,несовершенный
отклеить,совершенный
отлеплять,несовершенный
отлепить,совершенный
отрубать,несовершенный
отрубить,совершенный
откалывать,несовершенный
отколоть,совершенный
отсекать,несовершенный
отсечь,совершенный
отхватывать,несовершенный
отхватить,совершенный
отрывать,несовершенный
оторвать,совершенный
обрывать,несовершенный
оборвать,совершенный
отдирать,несовершенный
отодрать,совершенный
развеивать,несовершенный
развеять,совершенный
разгонять,несовершенный
разогнать,совершенный
раздувать,несовершенный
раздуть,совершенный
разносить,несовершенный
разнести,совершенный
размётывать,несовершенный
разметать,совершенный
рассеивать,несовершенный
рассеять,совершенный
развивать,несовершенный
развить,совершенный
раскручивать,несовершенный
раскрутить,совершенный
разделять,несовершенный
разделить,совершенный
делить,несовершенный
дробить,несовершенный
поделить,совершенный
разбивать,несовершенный
разбить,совершенный
раздроблять,несовершенный
раздробить,совершенный
разъединять,несовершенный
разъединить,совершенный
расчленять,несовершенный
расчленить,совершенный
размельчать,несовершенный
размельчить,совершенный
дробить,несовершенный
измельчать,несовершенный
измельчить,совершенный
искрошить,совершенный
крошить,несовершенный
раскрошить,совершенный
раздроблять,несовершенный
раздробить,совершенный
разрывать,несовершенный
разорвать,совершенный
изорвать,совершенный
порвать,совершенный
изодрать,совершенный
раздирать,несовершенный
разодрать,совершенный
разрубать,несовершенный
разрубить,совершенный
рассекать,несовершенный
рассечь,совершенный
резать,несовершенный
отрезать,несовершенный
отрезать,совершенный
нарезать,несовершенный
нарезать,совершенный
перерезать,несовершенный
перерезать,совершенный
пилить,несовершенный
разрезать,несовершенный
разрезать,совершенный
кромсать,несовершенный
откромсать,совершенный
отхватывать,несовершенный
отхватить,совершенный
резать,несовершенный
нарезать,несовершенный
нарезать,совершенный
шинковать,несовершенный
крошить,несовершенный
искрошить,совершенный
раскрошить,совершенный
выбивать,несовершенный
выбить,совершенный
выколачивать,несовершенный
выколотить,совершенный
вырывать,несовершенный
вырыть,совершенный
выкапывать,несовершенный
выкопать,совершенный
откапывать,несовершенный
откопать,совершенный
отрывать,несовершенный
отрыть,совершенный
гладить,несовершенный
выгладить,совершенный
отглаживать,несовершенный
отгладить,совершенный
отутюживать,несовершенный
отутюжить,совершенный
проглаживать,несовершенный
прогладить,совершенный
разглаживать,несовершенный
разгладить,совершенный
утюжить,несовершенный
выутюжить,совершенный
зарывать,несовершенный
зарыть,совершенный
